,Posts,Annotator Race,Annotator Gender,Annotator Politics,offensiveYN,OffensiveY Score,Neutral Score,OffensiveN Score,Prediction
319,&#8220;@Weakass_Drex: If Jennifer Hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;,white,man,mod-cons,1.0,0.75568515,0.11144847,0.13286634,0
320,&#8220;@Weakass_Drex: If Jennifer Hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;,white,woman,liberal,1.0,0.75568515,0.11144847,0.13286634,0
321,&#8220;@Weakass_Drex: If Jennifer Hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;,white,woman,liberal,1.0,0.75568515,0.11144847,0.13286634,0
322,&#8220;@Weakass_Drex: If Jennifer Hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;,white,woman,liberal,1.0,0.75568515,0.11144847,0.13286634,0
323,&#8220;@Weakass_Drex: If Jennifer Hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;,white,woman,liberal,1.0,0.75568515,0.11144847,0.13286634,0
324,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu,white,man,liberal,1.0,0.7722192,0.114780135,0.113000646,0
325,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu,white,man,liberal,1.0,0.7722192,0.114780135,0.113000646,0
326,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu,white,man,liberal,1.0,0.7722192,0.114780135,0.113000646,0
327,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu,white,man,liberal,1.0,0.7722192,0.114780135,0.113000646,0
328,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.80611867,0.10129249,0.09258883,0
329,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.80611867,0.10129249,0.09258883,0
330,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.80611867,0.10129249,0.09258883,0
331,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.80611867,0.10129249,0.09258883,0
332,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.80611867,0.10129249,0.09258883,0
333,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.80611867,0.10129249,0.09258883,0
334,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.80611867,0.10129249,0.09258883,0
335,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.80611867,0.10129249,0.09258883,0
336,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,white,man,mod-liberal,,0.7133853,0.12109607,0.1655187,0
337,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,white,man,libert,0.0,0.7133853,0.12109607,0.1655187,0
338,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,white,woman,liberal,0.0,0.7133853,0.12109607,0.1655187,0
339,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.6970951,0.12352618,0.17937882,0
340,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.6970951,0.12352618,0.17937882,0
341,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.6970951,0.12352618,0.17937882,0
342,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.6970951,0.12352618,0.17937882,0
343,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,man,liberal,1.0,0.78190976,0.09485642,0.12323377,0
344,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,man,liberal,1.0,0.78190976,0.09485642,0.12323377,0
345,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,woman,liberal,1.0,0.78190976,0.09485642,0.12323377,0
346,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,woman,liberal,1.0,0.78190976,0.09485642,0.12323377,0
347,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",hisp,man,mod-cons,0.0,0.23935531,0.11112049,0.6495242,2
348,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",white,woman,liberal,0.0,0.23935531,0.11112049,0.6495242,2
349,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",white,man,liberal,0.0,0.23935531,0.11112049,0.6495242,2
350,@wodaeeex3 yeah right hoe,white,woman,mod-cons,0.5,0.61810195,0.15628064,0.22561745,0
351,@wodaeeex3 yeah right hoe,asian,woman,liberal,0.0,0.61810195,0.15628064,0.22561745,0
352,@wodaeeex3 yeah right hoe,hisp,woman,mod-cons,0.0,0.61810195,0.15628064,0.22561745,0
353,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.78590935,0.11059822,0.10349235,0
354,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.78590935,0.11059822,0.10349235,0
355,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.78590935,0.11059822,0.10349235,0
356,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.78590935,0.11059822,0.10349235,0
357,Fat fucking funky nasty ass hoes,other,man,liberal,1.0,0.78590935,0.11059822,0.10349235,0
358,Fat fucking funky nasty ass hoes,other,man,liberal,1.0,0.78590935,0.11059822,0.10349235,0
359,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,liberal,1.0,0.6784542,0.12999205,0.19155377,0
360,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,liberal,1.0,0.6784542,0.12999205,0.19155377,0
361,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.6784542,0.12999205,0.19155377,0
362,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.6784542,0.12999205,0.19155377,0
363,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.6784542,0.12999205,0.19155377,0
364,@Tylar____ bet hoe,white,woman,liberal,0.0,0.61218876,0.14654802,0.24126318,0
365,@Tylar____ bet hoe,white,woman,other,1.0,0.61218876,0.14654802,0.24126318,0
366,@Tylar____ bet hoe,white,man,mod-liberal,0.5,0.61218876,0.14654802,0.24126318,0
367,RT @PornAndCole: Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;,white,man,mod-cons,1.0,0.6367754,0.1420838,0.22114083,0
368,RT @PornAndCole: Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;,white,man,mod-cons,1.0,0.6367754,0.1420838,0.22114083,0
369,Hoes gone be hoes but thats none my business !!,white,woman,other,1.0,0.64100236,0.14302696,0.21597065,0
370,Hoes gone be hoes but thats none my business !!,white,woman,other,1.0,0.64100236,0.14302696,0.21597065,0
371,Hoes gone be hoes but thats none my business !!,white,man,libert,1.0,0.64100236,0.14302696,0.21597065,0
372,Hoes gone be hoes but thats none my business !!,white,man,libert,1.0,0.64100236,0.14302696,0.21597065,0
373,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,woman,liberal,1.0,0.5256452,0.16669887,0.3076559,0
374,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,man,mod-liberal,1.0,0.5256452,0.16669887,0.3076559,0
375,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,woman,liberal,1.0,0.5256452,0.16669887,0.3076559,0
376,in fucking mexico bitches,white,woman,liberal,0.0,0.79013944,0.10861771,0.10124283,0
377,in fucking mexico bitches,white,woman,liberal,1.0,0.79013944,0.10861771,0.10124283,0
378,in fucking mexico bitches,hisp,man,mod-cons,0.0,0.79013944,0.10861771,0.10124283,0
379,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.0,0.7908875,0.10496474,0.10414789,0
380,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.5,0.7908875,0.10496474,0.10414789,0
381,Niggas/bitches cheat cause mf's always think they gettin played,white,man,liberal,0.0,0.7908875,0.10496474,0.10414789,0
382,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.8032046,0.09897423,0.097821146,0
383,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.8032046,0.09897423,0.097821146,0
384,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.70277345,0.12023036,0.1769962,0
385,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.70277345,0.12023036,0.1769962,0
386,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.70277345,0.12023036,0.1769962,0
387,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.70277345,0.12023036,0.1769962,0
388,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.70277345,0.12023036,0.1769962,0
389,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.70277345,0.12023036,0.1769962,0
390,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.6612234,0.129695,0.20908159,0
391,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.6612234,0.129695,0.20908159,0
392,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.6612234,0.129695,0.20908159,0
393,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.6612234,0.129695,0.20908159,0
394,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.6612234,0.129695,0.20908159,0
395,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.6612234,0.129695,0.20908159,0
396,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7673738,0.11722179,0.11540443,0
397,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7673738,0.11722179,0.11540443,0
398,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7673738,0.11722179,0.11540443,0
399,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7673738,0.11722179,0.11540443,0
400,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7673738,0.11722179,0.11540443,0
401,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.7673738,0.11722179,0.11540443,0
402,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.7673738,0.11722179,0.11540443,0
403,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.6642849,0.13761947,0.19809568,0
404,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,woman,liberal,1.0,0.6642849,0.13761947,0.19809568,0
405,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.6642849,0.13761947,0.19809568,0
406,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.0,0.8166028,0.10062521,0.08277205,0
407,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.5,0.8166028,0.10062521,0.08277205,0
408,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,liberal,0.5,0.8166028,0.10062521,0.08277205,0
409,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,mod-liberal,0.0,0.7569292,0.11076322,0.13230754,0
410,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,cons,0.5,0.7569292,0.11076322,0.13230754,0
411,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,woman,liberal,0.0,0.7569292,0.11076322,0.13230754,0
412,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.7871505,0.084601395,0.12824807,0
413,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.7871505,0.084601395,0.12824807,0
414,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.7871505,0.084601395,0.12824807,0
415,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.7871505,0.084601395,0.12824807,0
416,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.7871505,0.084601395,0.12824807,0
417,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.7871505,0.084601395,0.12824807,0
418,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.67358774,0.14009291,0.18631934,0
419,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.67358774,0.14009291,0.18631934,0
420,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.67358774,0.14009291,0.18631934,0
421,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.67358774,0.14009291,0.18631934,0
422,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.61370355,0.14980818,0.23648828,0
423,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.61370355,0.14980818,0.23648828,0
424,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,mod-cons,1.0,0.61370355,0.14980818,0.23648828,0
425,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.77538157,0.10617344,0.11844503,0
426,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.77538157,0.10617344,0.11844503,0
427,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.77538157,0.10617344,0.11844503,0
428,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.77538157,0.10617344,0.11844503,0
429,Terio got all the hoes &#128557;,white,woman,liberal,1.0,0.56002444,0.1519107,0.28806484,0
430,Terio got all the hoes &#128557;,hisp,woman,mod-cons,0.0,0.56002444,0.1519107,0.28806484,0
431,Terio got all the hoes &#128557;,white,woman,liberal,0.0,0.56002444,0.1519107,0.28806484,0
432,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.85751104,0.0813341,0.061154842,0
433,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.85751104,0.0813341,0.061154842,0
434,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,man,cons,,0.62937194,0.14774735,0.22288068,0
435,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.62937194,0.14774735,0.22288068,0
436,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.62937194,0.14774735,0.22288068,0
437,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,liberal,0.0,0.29726958,0.052164644,0.65056586,2
438,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,other,0.0,0.29726958,0.052164644,0.65056586,2
439,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,mod-cons,0.0,0.29726958,0.052164644,0.65056586,2
440,This is fucking retarded,white,man,mod-cons,1.0,0.7343536,0.11261678,0.15302959,0
441,This is fucking retarded,white,man,mod-cons,1.0,0.7343536,0.11261678,0.15302959,0
442,Some lying ass hoes lol,white,man,liberal,1.0,0.7255538,0.13213317,0.14231302,0
443,Some lying ass hoes lol,white,man,liberal,1.0,0.7255538,0.13213317,0.14231302,0
444,Some lying ass hoes lol,white,man,cons,1.0,0.7255538,0.13213317,0.14231302,0
445,Some lying ass hoes lol,white,man,cons,1.0,0.7255538,0.13213317,0.14231302,0
446,Some lying ass hoes lol,white,woman,liberal,1.0,0.7255538,0.13213317,0.14231302,0
447,Some lying ass hoes lol,white,woman,liberal,1.0,0.7255538,0.13213317,0.14231302,0
448,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.73295224,0.11872003,0.14832774,0
449,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,mod-cons,1.0,0.73295224,0.11872003,0.14832774,0
450,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.73295224,0.11872003,0.14832774,0
451,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.73879737,0.11110685,0.15009579,0
452,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.73879737,0.11110685,0.15009579,0
453,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,mod-cons,1.0,0.73879737,0.11110685,0.15009579,0
454,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.8680396,0.07265837,0.059302032,0
455,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.8680396,0.07265837,0.059302032,0
456,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.7038646,0.13122304,0.16491234,0
457,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.7038646,0.13122304,0.16491234,0
458,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.7038646,0.13122304,0.16491234,0
459,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.7038646,0.13122304,0.16491234,0
460,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.53053236,0.13519166,0.33427596,0
461,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.53053236,0.13519166,0.33427596,0
462,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.53053236,0.13519166,0.33427596,0
463,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.53053236,0.13519166,0.33427596,0
464,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.8295002,0.083751544,0.0867483,0
465,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.8295002,0.083751544,0.0867483,0
466,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.8295002,0.083751544,0.0867483,0
467,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.8295002,0.083751544,0.0867483,0
468,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.8295002,0.083751544,0.0867483,0
469,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.8295002,0.083751544,0.0867483,0
470,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",black,woman,mod-liberal,0.0,0.31837824,0.10959962,0.5720221,2
471,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,,0.31837824,0.10959962,0.5720221,2
472,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,0.0,0.31837824,0.10959962,0.5720221,2
473,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,liberal,,0.7626335,0.11335535,0.12401114,0
474,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,0.5,0.7626335,0.11335535,0.12401114,0
475,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,1.0,0.7626335,0.11335535,0.12401114,0
476,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.8402749,0.08095434,0.07877074,0
477,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.8402749,0.08095434,0.07877074,0
478,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.8402749,0.08095434,0.07877074,0
479,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.8402749,0.08095434,0.07877074,0
480,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.8402749,0.08095434,0.07877074,0
481,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.8402749,0.08095434,0.07877074,0
482,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.8402749,0.08095434,0.07877074,0
483,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.6000655,0.135471,0.26446342,0
484,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.6000655,0.135471,0.26446342,0
485,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,1.0,0.6788411,0.11613602,0.20502286,0
486,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,0.0,0.6788411,0.11613602,0.20502286,0
487,I bought a 357 and went back to the neighborhood and busted that bitch!,white,woman,liberal,1.0,0.6788411,0.11613602,0.20502286,0
488,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.578706,0.119890146,0.3014038,0
489,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.578706,0.119890146,0.3014038,0
490,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.578706,0.119890146,0.3014038,0
491,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.578706,0.119890146,0.3014038,0
492,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,man,liberal,1.0,0.6187473,0.14525318,0.23599954,0
493,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",hisp,woman,mod-cons,0.0,0.6187473,0.14525318,0.23599954,0
494,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,woman,liberal,0.0,0.6187473,0.14525318,0.23599954,0
495,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.51664156,0.16256846,0.32079002,0
496,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.51664156,0.16256846,0.32079002,0
497,@Taylor_1017 faggot,white,man,mod-liberal,1.0,0.7683699,0.10521333,0.12641673,0
498,@Taylor_1017 faggot,white,woman,liberal,1.0,0.7683699,0.10521333,0.12641673,0
499,@Taylor_1017 faggot,white,woman,mod-cons,1.0,0.7683699,0.10521333,0.12641673,0
500,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.62708163,0.14379956,0.22911882,0
501,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.62708163,0.14379956,0.22911882,0
502,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.62708163,0.14379956,0.22911882,0
503,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.62708163,0.14379956,0.22911882,0
504,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,liberal,0.5,0.5736223,0.13624723,0.2901304,0
505,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,mod-cons,0.0,0.5736223,0.13624723,0.2901304,0
506,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,man,liberal,0.5,0.5736223,0.13624723,0.2901304,0
507,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.71392995,0.11977664,0.1662934,0
508,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.71392995,0.11977664,0.1662934,0
