,Posts,Annotator Race,Annotator Gender,Annotator Politics,offensiveYN,OffensiveY Score,Neutral Score,OffensiveN Score,Prediction
336,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,white,man,mod-liberal,,0.7727591,0.07358233,0.15365855,0
337,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,white,man,libert,0.0,0.7727591,0.07358233,0.15365855,0
338,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,white,woman,liberal,0.0,0.7727591,0.07358233,0.15365855,0
339,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.7024966,0.07699212,0.22051135,0
340,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.7024966,0.07699212,0.22051135,0
341,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.7024966,0.07699212,0.22051135,0
342,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.7024966,0.07699212,0.22051135,0
343,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,man,liberal,1.0,0.8290441,0.03368822,0.13726777,0
344,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,man,liberal,1.0,0.8290441,0.03368822,0.13726777,0
345,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,woman,liberal,1.0,0.8290441,0.03368822,0.13726777,0
346,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,woman,liberal,1.0,0.8290441,0.03368822,0.13726777,0
347,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",hisp,man,mod-cons,0.0,0.14265858,0.05227655,0.8050649,2
348,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",white,woman,liberal,0.0,0.14265858,0.05227655,0.8050649,2
349,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",white,man,liberal,0.0,0.14265858,0.05227655,0.8050649,2
350,@wodaeeex3 yeah right hoe,white,woman,mod-cons,0.5,0.82373804,0.06302554,0.11323639,0
351,@wodaeeex3 yeah right hoe,asian,woman,liberal,0.0,0.82373804,0.06302554,0.11323639,0
352,@wodaeeex3 yeah right hoe,hisp,woman,mod-cons,0.0,0.82373804,0.06302554,0.11323639,0
353,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.8824484,0.039382648,0.07816892,0
354,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.8824484,0.039382648,0.07816892,0
355,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.8824484,0.039382648,0.07816892,0
356,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.8824484,0.039382648,0.07816892,0
357,Fat fucking funky nasty ass hoes,other,man,liberal,1.0,0.8824484,0.039382648,0.07816892,0
358,Fat fucking funky nasty ass hoes,other,man,liberal,1.0,0.8824484,0.039382648,0.07816892,0
359,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,liberal,1.0,0.6962037,0.0608336,0.24296269,0
360,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,liberal,1.0,0.6962037,0.0608336,0.24296269,0
361,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.6962037,0.0608336,0.24296269,0
362,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.6962037,0.0608336,0.24296269,0
363,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.6962037,0.0608336,0.24296269,0
364,@Tylar____ bet hoe,white,woman,liberal,0.0,0.70954776,0.093802385,0.19664983,0
365,@Tylar____ bet hoe,white,woman,other,1.0,0.70954776,0.093802385,0.19664983,0
366,@Tylar____ bet hoe,white,man,mod-liberal,0.5,0.70954776,0.093802385,0.19664983,0
367,RT @PornAndCole: Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;,white,man,mod-cons,1.0,0.7460539,0.06318379,0.19076233,0
368,RT @PornAndCole: Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;,white,man,mod-cons,1.0,0.7460539,0.06318379,0.19076233,0
369,Hoes gone be hoes but thats none my business !!,white,woman,other,1.0,0.90522796,0.031709753,0.06306238,0
370,Hoes gone be hoes but thats none my business !!,white,woman,other,1.0,0.90522796,0.031709753,0.06306238,0
371,Hoes gone be hoes but thats none my business !!,white,man,libert,1.0,0.90522796,0.031709753,0.06306238,0
372,Hoes gone be hoes but thats none my business !!,white,man,libert,1.0,0.90522796,0.031709753,0.06306238,0
373,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,woman,liberal,1.0,0.69360954,0.077215225,0.22917531,0
374,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,man,mod-liberal,1.0,0.69360954,0.077215225,0.22917531,0
375,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,woman,liberal,1.0,0.69360954,0.077215225,0.22917531,0
376,in fucking mexico bitches,white,woman,liberal,0.0,0.91856354,0.034252126,0.047184296,0
377,in fucking mexico bitches,white,woman,liberal,1.0,0.91856354,0.034252126,0.047184296,0
378,in fucking mexico bitches,hisp,man,mod-cons,0.0,0.91856354,0.034252126,0.047184296,0
379,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.0,0.856905,0.04135019,0.10174479,0
380,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.5,0.856905,0.04135019,0.10174479,0
381,Niggas/bitches cheat cause mf's always think they gettin played,white,man,liberal,0.0,0.856905,0.04135019,0.10174479,0
382,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.89416206,0.042812258,0.06302574,0
383,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.89416206,0.042812258,0.06302574,0
384,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.69883287,0.09719851,0.20396864,0
385,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.69883287,0.09719851,0.20396864,0
386,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.69883287,0.09719851,0.20396864,0
387,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.69883287,0.09719851,0.20396864,0
388,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.69883287,0.09719851,0.20396864,0
389,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.69883287,0.09719851,0.20396864,0
390,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.81134784,0.051464092,0.13718812,0
391,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.81134784,0.051464092,0.13718812,0
392,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.81134784,0.051464092,0.13718812,0
393,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.81134784,0.051464092,0.13718812,0
394,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.81134784,0.051464092,0.13718812,0
395,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.81134784,0.051464092,0.13718812,0
396,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.9030769,0.034743596,0.062179565,0
397,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.9030769,0.034743596,0.062179565,0
398,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.9030769,0.034743596,0.062179565,0
399,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.9030769,0.034743596,0.062179565,0
400,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.9030769,0.034743596,0.062179565,0
401,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.9030769,0.034743596,0.062179565,0
402,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.9030769,0.034743596,0.062179565,0
403,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.8168294,0.049826913,0.13334373,0
404,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,woman,liberal,1.0,0.8168294,0.049826913,0.13334373,0
405,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.8168294,0.049826913,0.13334373,0
406,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.0,0.9345646,0.026100533,0.039334893,0
407,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.5,0.9345646,0.026100533,0.039334893,0
408,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,liberal,0.5,0.9345646,0.026100533,0.039334893,0
409,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,mod-liberal,0.0,0.7673315,0.053455867,0.17921266,0
410,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,cons,0.5,0.7673315,0.053455867,0.17921266,0
411,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,woman,liberal,0.0,0.7673315,0.053455867,0.17921266,0
412,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.9205028,0.025707813,0.053789392,0
413,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.9205028,0.025707813,0.053789392,0
414,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.9205028,0.025707813,0.053789392,0
415,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.9205028,0.025707813,0.053789392,0
416,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.9205028,0.025707813,0.053789392,0
417,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.9205028,0.025707813,0.053789392,0
418,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.9185553,0.030227123,0.05121761,0
419,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.9185553,0.030227123,0.05121761,0
420,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.9185553,0.030227123,0.05121761,0
421,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.9185553,0.030227123,0.05121761,0
422,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.8478453,0.054200936,0.09795372,0
423,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.8478453,0.054200936,0.09795372,0
424,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,mod-cons,1.0,0.8478453,0.054200936,0.09795372,0
425,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.8406691,0.049703386,0.109627545,0
426,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.8406691,0.049703386,0.109627545,0
427,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.8406691,0.049703386,0.109627545,0
428,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.8406691,0.049703386,0.109627545,0
429,Terio got all the hoes &#128557;,white,woman,liberal,1.0,0.69355094,0.069209434,0.23723964,0
430,Terio got all the hoes &#128557;,hisp,woman,mod-cons,0.0,0.69355094,0.069209434,0.23723964,0
431,Terio got all the hoes &#128557;,white,woman,liberal,0.0,0.69355094,0.069209434,0.23723964,0
432,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.89390403,0.03385751,0.07223852,0
433,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.89390403,0.03385751,0.07223852,0
434,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,man,cons,,0.9100973,0.038155753,0.051746875,0
435,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.9100973,0.038155753,0.051746875,0
436,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.9100973,0.038155753,0.051746875,0
437,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,liberal,0.0,0.08518478,0.018458517,0.8963567,2
438,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,other,0.0,0.08518478,0.018458517,0.8963567,2
439,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,mod-cons,0.0,0.08518478,0.018458517,0.8963567,2
440,This is fucking retarded,white,man,mod-cons,1.0,0.73987854,0.05932605,0.20079547,0
441,This is fucking retarded,white,man,mod-cons,1.0,0.73987854,0.05932605,0.20079547,0
442,Some lying ass hoes lol,white,man,liberal,1.0,0.91704285,0.034733918,0.04822327,0
443,Some lying ass hoes lol,white,man,liberal,1.0,0.91704285,0.034733918,0.04822327,0
444,Some lying ass hoes lol,white,man,cons,1.0,0.91704285,0.034733918,0.04822327,0
445,Some lying ass hoes lol,white,man,cons,1.0,0.91704285,0.034733918,0.04822327,0
446,Some lying ass hoes lol,white,woman,liberal,1.0,0.91704285,0.034733918,0.04822327,0
447,Some lying ass hoes lol,white,woman,liberal,1.0,0.91704285,0.034733918,0.04822327,0
448,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.84010947,0.05287376,0.10701675,0
449,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,mod-cons,1.0,0.84010947,0.05287376,0.10701675,0
450,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.84010947,0.05287376,0.10701675,0
451,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.78370273,0.052504808,0.16379245,0
452,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.78370273,0.052504808,0.16379245,0
453,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,mod-cons,1.0,0.78370273,0.052504808,0.16379245,0
454,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.9286605,0.0273935,0.043946017,0
455,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.9286605,0.0273935,0.043946017,0
456,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.8963842,0.03817264,0.065443136,0
457,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.8963842,0.03817264,0.065443136,0
458,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.8963842,0.03817264,0.065443136,0
459,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.8963842,0.03817264,0.065443136,0
460,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.59080213,0.06525849,0.34393942,0
461,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.59080213,0.06525849,0.34393942,0
462,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.59080213,0.06525849,0.34393942,0
463,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.59080213,0.06525849,0.34393942,0
464,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.9076352,0.03179408,0.060570706,0
465,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.9076352,0.03179408,0.060570706,0
466,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.9076352,0.03179408,0.060570706,0
467,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.9076352,0.03179408,0.060570706,0
468,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.9076352,0.03179408,0.060570706,0
469,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.9076352,0.03179408,0.060570706,0
470,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",black,woman,mod-liberal,0.0,0.32498387,0.053468246,0.6215479,2
471,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,,0.32498387,0.053468246,0.6215479,2
472,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,0.0,0.32498387,0.053468246,0.6215479,2
473,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,liberal,,0.85275906,0.050813626,0.096427314,0
474,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,0.5,0.85275906,0.050813626,0.096427314,0
475,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,1.0,0.85275906,0.050813626,0.096427314,0
476,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.9095384,0.031860746,0.05860088,0
477,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.9095384,0.031860746,0.05860088,0
478,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.9095384,0.031860746,0.05860088,0
479,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.9095384,0.031860746,0.05860088,0
480,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.9095384,0.031860746,0.05860088,0
481,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.9095384,0.031860746,0.05860088,0
482,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.9095384,0.031860746,0.05860088,0
483,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.7120729,0.060778912,0.22714809,0
484,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.7120729,0.060778912,0.22714809,0
485,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,1.0,0.75706273,0.060231537,0.18270564,0
486,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,0.0,0.75706273,0.060231537,0.18270564,0
487,I bought a 357 and went back to the neighborhood and busted that bitch!,white,woman,liberal,1.0,0.75706273,0.060231537,0.18270564,0
488,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.17148018,0.042637922,0.78588194,2
489,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.17148018,0.042637922,0.78588194,2
490,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.17148018,0.042637922,0.78588194,2
491,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.17148018,0.042637922,0.78588194,2
492,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,man,liberal,1.0,0.65244853,0.07263303,0.27491844,0
493,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",hisp,woman,mod-cons,0.0,0.65244853,0.07263303,0.27491844,0
494,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,woman,liberal,0.0,0.65244853,0.07263303,0.27491844,0
495,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.52507013,0.09599663,0.37893322,0
496,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.52507013,0.09599663,0.37893322,0
497,@Taylor_1017 faggot,white,man,mod-liberal,1.0,0.85348284,0.05585522,0.090661965,0
498,@Taylor_1017 faggot,white,woman,liberal,1.0,0.85348284,0.05585522,0.090661965,0
499,@Taylor_1017 faggot,white,woman,mod-cons,1.0,0.85348284,0.05585522,0.090661965,0
500,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.7288479,0.07160412,0.199548,0
501,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.7288479,0.07160412,0.199548,0
502,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.7288479,0.07160412,0.199548,0
503,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.7288479,0.07160412,0.199548,0
504,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,liberal,0.5,0.7786149,0.04257497,0.17881024,0
505,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,mod-cons,0.0,0.7786149,0.04257497,0.17881024,0
506,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,man,liberal,0.5,0.7786149,0.04257497,0.17881024,0
507,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.7009662,0.07563334,0.22340046,0
508,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.7009662,0.07563334,0.22340046,0
509,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,man,liberal,0.0,0.38001788,0.04503346,0.57494867,2
510,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,mod-cons,0.5,0.38001788,0.04503346,0.57494867,2
511,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,liberal,0.0,0.38001788,0.04503346,0.57494867,2
512,This bitch almost lost her life,white,man,liberal,1.0,0.8904847,0.041648522,0.06786681,0
513,This bitch almost lost her life,white,woman,mod-cons,0.5,0.8904847,0.041648522,0.06786681,0
514,This bitch almost lost her life,white,woman,liberal,0.0,0.8904847,0.041648522,0.06786681,0
515,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.73696446,0.06540932,0.19762625,0
516,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.73696446,0.06540932,0.19762625,0
517,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.73696446,0.06540932,0.19762625,0
518,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.73696446,0.06540932,0.19762625,0
519,RT @Pooh_foe: Niggaz talk more than bitches these days..,other,man,liberal,1.0,0.73696446,0.06540932,0.19762625,0
520,RT @Pooh_foe: Niggaz talk more than bitches these days..,other,man,liberal,1.0,0.73696446,0.06540932,0.19762625,0
521,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,woman,liberal,1.0,0.9233878,0.022230979,0.054381177,0
522,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,man,liberal,1.0,0.9233878,0.022230979,0.054381177,0
523,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,woman,liberal,1.0,0.9233878,0.022230979,0.054381177,0
524,@raider_level them hoes ain't thick at all u clowning,white,man,mod-cons,1.0,0.8905542,0.048128534,0.06131734,0
525,@raider_level them hoes ain't thick at all u clowning,white,man,mod-cons,1.0,0.8905542,0.048128534,0.06131734,0
526,@raider_level them hoes ain't thick at all u clowning,white,man,liberal,1.0,0.8905542,0.048128534,0.06131734,0
527,@raider_level them hoes ain't thick at all u clowning,white,man,liberal,1.0,0.8905542,0.048128534,0.06131734,0
528,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;",white,woman,mod-cons,1.0,0.92442954,0.02521942,0.050351106,0
529,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;",white,woman,mod-cons,1.0,0.92442954,0.02521942,0.050351106,0
530,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",other,woman,mod-liberal,1.0,0.836989,0.051056653,0.11195445,0
