,Posts,Annotator Race,Annotator Gender,Annotator Politics,offensiveYN,OffensiveY Score,Neutral Score,OffensiveN Score,Prediction
323,&#8220;@Weakass_Drex: If Jennifer Hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;,white,woman,liberal,1.0,0.9829791,0.011266547,0.005754389,0
324,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu,white,man,liberal,1.0,0.9625515,0.032552976,0.0048956037,0
325,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu,white,man,liberal,1.0,0.9625515,0.032552976,0.0048956037,0
326,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu,white,man,liberal,1.0,0.9625515,0.032552976,0.0048956037,0
327,&#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu,white,man,liberal,1.0,0.9625515,0.032552976,0.0048956037,0
328,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.9326238,0.036445368,0.030930782,0
329,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.9326238,0.036445368,0.030930782,0
330,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.9326238,0.036445368,0.030930782,0
331,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.9326238,0.036445368,0.030930782,0
332,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.9326238,0.036445368,0.030930782,0
333,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.9326238,0.036445368,0.030930782,0
334,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.9326238,0.036445368,0.030930782,0
335,ain't trusting no bitch or no nigga... hoe or no sucka,white,man,liberal,1.0,0.9326238,0.036445368,0.030930782,0
336,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,white,man,mod-liberal,,0.3833163,0.039005566,0.5776781,2
337,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,white,man,libert,0.0,0.3833163,0.039005566,0.5776781,2
338,Damn who knew this whole time that I was the angry negro dude? http://t.co/sp5zRUFvkL,white,woman,liberal,0.0,0.3833163,0.039005566,0.5776781,2
339,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.031946655,0.027112776,0.9409406,2
340,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.031946655,0.027112776,0.9409406,2
341,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.031946655,0.027112776,0.9409406,2
342,RT @GMB_Ace: Boss Niggas Fuk wit Boss bitches Vice versa..,white,man,mod-cons,1.0,0.031946655,0.027112776,0.9409406,2
343,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,man,liberal,1.0,0.5903531,0.14467223,0.26497468,0
344,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,man,liberal,1.0,0.5903531,0.14467223,0.26497468,0
345,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,woman,liberal,1.0,0.5903531,0.14467223,0.26497468,0
346,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,woman,liberal,1.0,0.5903531,0.14467223,0.26497468,0
347,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",hisp,man,mod-cons,0.0,0.0375586,0.03815006,0.9242914,2
348,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",white,woman,liberal,0.0,0.0375586,0.03815006,0.9242914,2
349,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",white,man,liberal,0.0,0.0375586,0.03815006,0.9242914,2
350,@wodaeeex3 yeah right hoe,white,woman,mod-cons,0.5,0.019057833,0.018616358,0.9623259,2
351,@wodaeeex3 yeah right hoe,asian,woman,liberal,0.0,0.019057833,0.018616358,0.9623259,2
352,@wodaeeex3 yeah right hoe,hisp,woman,mod-cons,0.0,0.019057833,0.018616358,0.9623259,2
353,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.9456107,0.018009393,0.036379974,0
354,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.9456107,0.018009393,0.036379974,0
355,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.9456107,0.018009393,0.036379974,0
356,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.9456107,0.018009393,0.036379974,0
357,Fat fucking funky nasty ass hoes,other,man,liberal,1.0,0.9456107,0.018009393,0.036379974,0
358,Fat fucking funky nasty ass hoes,other,man,liberal,1.0,0.9456107,0.018009393,0.036379974,0
359,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,liberal,1.0,0.0009225637,0.003048695,0.9960288,2
360,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,liberal,1.0,0.0009225637,0.003048695,0.9960288,2
361,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.0009225637,0.003048695,0.9960288,2
362,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.0009225637,0.003048695,0.9960288,2
363,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.0009225637,0.003048695,0.9960288,2
364,@Tylar____ bet hoe,white,woman,liberal,0.0,0.0007187403,0.0029100853,0.99637115,2
365,@Tylar____ bet hoe,white,woman,other,1.0,0.0007187403,0.0029100853,0.99637115,2
366,@Tylar____ bet hoe,white,man,mod-liberal,0.5,0.0007187403,0.0029100853,0.99637115,2
367,RT @PornAndCole: Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;,white,man,mod-cons,1.0,0.01113577,0.009674925,0.9791893,2
368,RT @PornAndCole: Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;,white,man,mod-cons,1.0,0.01113577,0.009674925,0.9791893,2
369,Hoes gone be hoes but thats none my business !!,white,woman,other,1.0,0.0044319597,0.008151622,0.9874164,2
370,Hoes gone be hoes but thats none my business !!,white,woman,other,1.0,0.0044319597,0.008151622,0.9874164,2
371,Hoes gone be hoes but thats none my business !!,white,man,libert,1.0,0.0044319597,0.008151622,0.9874164,2
372,Hoes gone be hoes but thats none my business !!,white,man,libert,1.0,0.0044319597,0.008151622,0.9874164,2
373,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,woman,liberal,1.0,0.0019063281,0.010591191,0.98750246,2
374,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,man,mod-liberal,1.0,0.0019063281,0.010591191,0.98750246,2
375,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,woman,liberal,1.0,0.0019063281,0.010591191,0.98750246,2
376,in fucking mexico bitches,white,woman,liberal,0.0,0.9063408,0.07705902,0.01660021,0
377,in fucking mexico bitches,white,woman,liberal,1.0,0.9063408,0.07705902,0.01660021,0
378,in fucking mexico bitches,hisp,man,mod-cons,0.0,0.9063408,0.07705902,0.01660021,0
379,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.0,0.43305907,0.23270705,0.33423388,0
380,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.5,0.43305907,0.23270705,0.33423388,0
381,Niggas/bitches cheat cause mf's always think they gettin played,white,man,liberal,0.0,0.43305907,0.23270705,0.33423388,0
382,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.9346273,0.040270396,0.025102321,0
383,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.9346273,0.040270396,0.025102321,0
384,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.544113,0.066266745,0.38962024,0
385,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.544113,0.066266745,0.38962024,0
386,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.544113,0.066266745,0.38962024,0
387,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.544113,0.066266745,0.38962024,0
388,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.544113,0.066266745,0.38962024,0
389,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.544113,0.066266745,0.38962024,0
390,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.0010277991,0.004293522,0.99467874,2
391,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.0010277991,0.004293522,0.99467874,2
392,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.0010277991,0.004293522,0.99467874,2
393,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.0010277991,0.004293522,0.99467874,2
394,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.0010277991,0.004293522,0.99467874,2
395,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.0010277991,0.004293522,0.99467874,2
396,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.79800063,0.03242677,0.16957262,0
397,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.79800063,0.03242677,0.16957262,0
398,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.79800063,0.03242677,0.16957262,0
399,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.79800063,0.03242677,0.16957262,0
400,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.79800063,0.03242677,0.16957262,0
401,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.79800063,0.03242677,0.16957262,0
402,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.79800063,0.03242677,0.16957262,0
403,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.053877138,0.0168871,0.92923576,2
404,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,woman,liberal,1.0,0.053877138,0.0168871,0.92923576,2
405,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.053877138,0.0168871,0.92923576,2
406,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.0,0.64100385,0.09984914,0.25914708,0
407,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.5,0.64100385,0.09984914,0.25914708,0
408,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,liberal,0.5,0.64100385,0.09984914,0.25914708,0
409,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,mod-liberal,0.0,0.00335984,0.020341732,0.97629845,2
410,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,cons,0.5,0.00335984,0.020341732,0.97629845,2
411,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,woman,liberal,0.0,0.00335984,0.020341732,0.97629845,2
412,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.62766,0.076143794,0.2961962,0
413,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.62766,0.076143794,0.2961962,0
414,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.62766,0.076143794,0.2961962,0
415,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.62766,0.076143794,0.2961962,0
416,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.62766,0.076143794,0.2961962,0
417,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.62766,0.076143794,0.2961962,0
418,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.03683633,0.035149466,0.9280142,2
419,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.03683633,0.035149466,0.9280142,2
420,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.03683633,0.035149466,0.9280142,2
421,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.03683633,0.035149466,0.9280142,2
422,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.9569074,0.02610545,0.016987141,0
423,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.9569074,0.02610545,0.016987141,0
424,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,mod-cons,1.0,0.9569074,0.02610545,0.016987141,0
425,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.3685936,0.119664825,0.5117416,2
426,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.3685936,0.119664825,0.5117416,2
427,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.3685936,0.119664825,0.5117416,2
428,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.3685936,0.119664825,0.5117416,2
429,Terio got all the hoes &#128557;,white,woman,liberal,1.0,0.0052936357,0.016955085,0.97775126,2
430,Terio got all the hoes &#128557;,hisp,woman,mod-cons,0.0,0.0052936357,0.016955085,0.97775126,2
431,Terio got all the hoes &#128557;,white,woman,liberal,0.0,0.0052936357,0.016955085,0.97775126,2
432,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.52239186,0.20738767,0.27022052,0
433,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.52239186,0.20738767,0.27022052,0
434,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,man,cons,,0.0062904884,0.030482836,0.9632267,2
435,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.0062904884,0.030482836,0.9632267,2
436,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.0062904884,0.030482836,0.9632267,2
437,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,liberal,0.0,0.0041970843,0.01583963,0.97996324,2
438,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,other,0.0,0.0041970843,0.01583963,0.97996324,2
439,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,mod-cons,0.0,0.0041970843,0.01583963,0.97996324,2
440,This is fucking retarded,white,man,mod-cons,1.0,0.07439529,0.054005187,0.87159956,2
441,This is fucking retarded,white,man,mod-cons,1.0,0.07439529,0.054005187,0.87159956,2
442,Some lying ass hoes lol,white,man,liberal,1.0,0.83714736,0.027982032,0.1348707,0
443,Some lying ass hoes lol,white,man,liberal,1.0,0.83714736,0.027982032,0.1348707,0
444,Some lying ass hoes lol,white,man,cons,1.0,0.83714736,0.027982032,0.1348707,0
445,Some lying ass hoes lol,white,man,cons,1.0,0.83714736,0.027982032,0.1348707,0
446,Some lying ass hoes lol,white,woman,liberal,1.0,0.83714736,0.027982032,0.1348707,0
447,Some lying ass hoes lol,white,woman,liberal,1.0,0.83714736,0.027982032,0.1348707,0
448,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.9808853,0.013143872,0.0059708725,0
449,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,mod-cons,1.0,0.9808853,0.013143872,0.0059708725,0
450,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.9808853,0.013143872,0.0059708725,0
451,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.002072853,0.0048573283,0.9930698,2
452,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.002072853,0.0048573283,0.9930698,2
453,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,mod-cons,1.0,0.002072853,0.0048573283,0.9930698,2
454,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.96233493,0.025645357,0.012019737,0
455,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.96233493,0.025645357,0.012019737,0
456,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.6345145,0.047054086,0.31843138,0
457,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.6345145,0.047054086,0.31843138,0
458,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.6345145,0.047054086,0.31843138,0
459,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.6345145,0.047054086,0.31843138,0
460,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.63537323,0.09082187,0.27380487,0
461,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.63537323,0.09082187,0.27380487,0
462,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.63537323,0.09082187,0.27380487,0
463,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.63537323,0.09082187,0.27380487,0
464,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.009944055,0.0069420696,0.9831139,2
465,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.009944055,0.0069420696,0.9831139,2
466,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.009944055,0.0069420696,0.9831139,2
467,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.009944055,0.0069420696,0.9831139,2
468,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.009944055,0.0069420696,0.9831139,2
469,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.009944055,0.0069420696,0.9831139,2
470,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",black,woman,mod-liberal,0.0,0.0011467186,0.0040654703,0.9947878,2
471,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,,0.0011467186,0.0040654703,0.9947878,2
472,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,0.0,0.0011467186,0.0040654703,0.9947878,2
473,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,liberal,,0.95191425,0.020224858,0.027860919,0
474,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,0.5,0.95191425,0.020224858,0.027860919,0
475,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,1.0,0.95191425,0.020224858,0.027860919,0
476,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.8989294,0.051916778,0.049153816,0
477,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.8989294,0.051916778,0.049153816,0
478,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.8989294,0.051916778,0.049153816,0
479,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.8989294,0.051916778,0.049153816,0
480,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.8989294,0.051916778,0.049153816,0
481,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.8989294,0.051916778,0.049153816,0
482,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.8989294,0.051916778,0.049153816,0
483,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.0033864519,0.012582194,0.9840313,2
484,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.0033864519,0.012582194,0.9840313,2
485,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,1.0,0.5996307,0.124225095,0.27614424,0
486,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,0.0,0.5996307,0.124225095,0.27614424,0
487,I bought a 357 and went back to the neighborhood and busted that bitch!,white,woman,liberal,1.0,0.5996307,0.124225095,0.27614424,0
488,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.035798278,0.062339004,0.9018627,2
489,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.035798278,0.062339004,0.9018627,2
490,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.035798278,0.062339004,0.9018627,2
491,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.035798278,0.062339004,0.9018627,2
492,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,man,liberal,1.0,0.010389863,0.009460079,0.98015,2
493,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",hisp,woman,mod-cons,0.0,0.010389863,0.009460079,0.98015,2
494,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,woman,liberal,0.0,0.010389863,0.009460079,0.98015,2
495,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.18185972,0.08253287,0.7356074,2
496,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.18185972,0.08253287,0.7356074,2
497,@Taylor_1017 faggot,white,man,mod-liberal,1.0,0.98178446,0.014562275,0.0036532667,0
498,@Taylor_1017 faggot,white,woman,liberal,1.0,0.98178446,0.014562275,0.0036532667,0
499,@Taylor_1017 faggot,white,woman,mod-cons,1.0,0.98178446,0.014562275,0.0036532667,0
500,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.8141628,0.058518786,0.12731847,0
501,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.8141628,0.058518786,0.12731847,0
502,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.8141628,0.058518786,0.12731847,0
503,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.8141628,0.058518786,0.12731847,0
504,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,liberal,0.5,0.00072772003,0.0060931253,0.9931792,2
505,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,mod-cons,0.0,0.00072772003,0.0060931253,0.9931792,2
506,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,man,liberal,0.5,0.00072772003,0.0060931253,0.9931792,2
507,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.0023243132,0.014979849,0.9826958,2
508,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.0023243132,0.014979849,0.9826958,2
509,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,man,liberal,0.0,0.0036738059,0.0090219965,0.98730415,2
510,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,mod-cons,0.5,0.0036738059,0.0090219965,0.98730415,2
511,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,liberal,0.0,0.0036738059,0.0090219965,0.98730415,2
512,This bitch almost lost her life,white,man,liberal,1.0,0.5254415,0.27473348,0.199825,0
513,This bitch almost lost her life,white,woman,mod-cons,0.5,0.5254415,0.27473348,0.199825,0
