,Posts,Annotator Race,Annotator Gender,Annotator Politics,offensiveYN,OffensiveY Score,Neutral Score,OffensiveN Score,Prediction
426,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.15186745,0.5018597,0.3462728,1
427,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.15186745,0.5018597,0.3462728,1
428,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.15186745,0.5018597,0.3462728,1
429,Terio got all the hoes &#128557;,white,woman,liberal,1.0,0.00032966494,0.0014774556,0.99819285,2
430,Terio got all the hoes &#128557;,hisp,woman,mod-cons,0.0,0.00032966494,0.0014774556,0.99819285,2
431,Terio got all the hoes &#128557;,white,woman,liberal,0.0,0.00032966494,0.0014774556,0.99819285,2
432,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.99899286,0.00043708508,0.0005700664,0
433,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.99899286,0.00043708508,0.0005700664,0
434,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,man,cons,,0.000535285,0.0009248895,0.9985398,2
435,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.000535285,0.0009248895,0.9985398,2
436,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.000535285,0.0009248895,0.9985398,2
437,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,liberal,0.0,0.0140479095,0.0011176447,0.98483443,2
438,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,other,0.0,0.0140479095,0.0011176447,0.98483443,2
439,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,mod-cons,0.0,0.0140479095,0.0011176447,0.98483443,2
440,This is fucking retarded,white,man,mod-cons,1.0,0.004095402,0.0015913016,0.99431336,2
441,This is fucking retarded,white,man,mod-cons,1.0,0.004095402,0.0015913016,0.99431336,2
442,Some lying ass hoes lol,white,man,liberal,1.0,0.01540492,0.25953868,0.7250564,2
443,Some lying ass hoes lol,white,man,liberal,1.0,0.01540492,0.25953868,0.7250564,2
444,Some lying ass hoes lol,white,man,cons,1.0,0.01540492,0.25953868,0.7250564,2
445,Some lying ass hoes lol,white,man,cons,1.0,0.01540492,0.25953868,0.7250564,2
446,Some lying ass hoes lol,white,woman,liberal,1.0,0.01540492,0.25953868,0.7250564,2
447,Some lying ass hoes lol,white,woman,liberal,1.0,0.01540492,0.25953868,0.7250564,2
448,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.982582,0.016709294,0.00070879335,0
449,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,mod-cons,1.0,0.982582,0.016709294,0.00070879335,0
450,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.982582,0.016709294,0.00070879335,0
451,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.99516463,0.0037908705,0.0010444947,0
452,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.99516463,0.0037908705,0.0010444947,0
453,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,mod-cons,1.0,0.99516463,0.0037908705,0.0010444947,0
454,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.99896395,0.0008229632,0.00021301211,0
455,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.99896395,0.0008229632,0.00021301211,0
456,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.032595195,0.21972309,0.74768174,2
457,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.032595195,0.21972309,0.74768174,2
458,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.032595195,0.21972309,0.74768174,2
459,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.032595195,0.21972309,0.74768174,2
460,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.00020333377,0.00045821973,0.99933845,2
461,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.00020333377,0.00045821973,0.99933845,2
462,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.00020333377,0.00045821973,0.99933845,2
463,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.00020333377,0.00045821973,0.99933845,2
464,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.92900074,0.06997738,0.0010218447,0
465,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.92900074,0.06997738,0.0010218447,0
466,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.92900074,0.06997738,0.0010218447,0
467,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.92900074,0.06997738,0.0010218447,0
468,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.92900074,0.06997738,0.0010218447,0
469,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.92900074,0.06997738,0.0010218447,0
470,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",black,woman,mod-liberal,0.0,0.0045650923,0.001917939,0.99351704,2
471,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,,0.0045650923,0.001917939,0.99351704,2
472,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,0.0,0.0045650923,0.001917939,0.99351704,2
473,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,liberal,,0.0074844575,0.97264194,0.019873576,1
474,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,0.5,0.0074844575,0.97264194,0.019873576,1
475,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,1.0,0.0074844575,0.97264194,0.019873576,1
476,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.57591945,0.31373414,0.110346355,0
477,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.57591945,0.31373414,0.110346355,0
478,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.57591945,0.31373414,0.110346355,0
479,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.57591945,0.31373414,0.110346355,0
480,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.57591945,0.31373414,0.110346355,0
481,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.57591945,0.31373414,0.110346355,0
482,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.57591945,0.31373414,0.110346355,0
483,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.0014424425,0.0009097371,0.9976478,2
484,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.0014424425,0.0009097371,0.9976478,2
485,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,1.0,0.13069624,0.013721578,0.8555821,2
486,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,0.0,0.13069624,0.013721578,0.8555821,2
487,I bought a 357 and went back to the neighborhood and busted that bitch!,white,woman,liberal,1.0,0.13069624,0.013721578,0.8555821,2
488,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.06820703,0.01383006,0.91796297,2
489,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.06820703,0.01383006,0.91796297,2
490,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.06820703,0.01383006,0.91796297,2
491,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.06820703,0.01383006,0.91796297,2
492,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,man,liberal,1.0,0.00042644297,0.009555323,0.99001825,2
493,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",hisp,woman,mod-cons,0.0,0.00042644297,0.009555323,0.99001825,2
494,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,woman,liberal,0.0,0.00042644297,0.009555323,0.99001825,2
495,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.026795927,0.86005807,0.11314606,1
496,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.026795927,0.86005807,0.11314606,1
497,@Taylor_1017 faggot,white,man,mod-liberal,1.0,0.3639238,0.017020943,0.6190553,2
498,@Taylor_1017 faggot,white,woman,liberal,1.0,0.3639238,0.017020943,0.6190553,2
499,@Taylor_1017 faggot,white,woman,mod-cons,1.0,0.3639238,0.017020943,0.6190553,2
500,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.08204155,0.56504947,0.35290897,1
501,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.08204155,0.56504947,0.35290897,1
502,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.08204155,0.56504947,0.35290897,1
503,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.08204155,0.56504947,0.35290897,1
504,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,liberal,0.5,0.8833331,0.0030399084,0.11362699,0
505,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,mod-cons,0.0,0.8833331,0.0030399084,0.11362699,0
506,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,man,liberal,0.5,0.8833331,0.0030399084,0.11362699,0
507,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.0049792132,0.00061355944,0.9944073,2
508,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.0049792132,0.00061355944,0.9944073,2
509,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,man,liberal,0.0,0.0065303813,0.054093998,0.9393756,2
510,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,mod-cons,0.5,0.0065303813,0.054093998,0.9393756,2
511,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,liberal,0.0,0.0065303813,0.054093998,0.9393756,2
512,This bitch almost lost her life,white,man,liberal,1.0,0.99563855,0.0041492,0.00021230301,0
513,This bitch almost lost her life,white,woman,mod-cons,0.5,0.99563855,0.0041492,0.00021230301,0
514,This bitch almost lost her life,white,woman,liberal,0.0,0.99563855,0.0041492,0.00021230301,0
515,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.9902974,0.0009316997,0.00877093,0
516,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.9902974,0.0009316997,0.00877093,0
517,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.9902974,0.0009316997,0.00877093,0
518,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.9902974,0.0009316997,0.00877093,0
519,RT @Pooh_foe: Niggaz talk more than bitches these days..,other,man,liberal,1.0,0.9902974,0.0009316997,0.00877093,0
520,RT @Pooh_foe: Niggaz talk more than bitches these days..,other,man,liberal,1.0,0.9902974,0.0009316997,0.00877093,0
521,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,woman,liberal,1.0,0.9986999,0.00095440174,0.0003456614,0
522,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,man,liberal,1.0,0.9986999,0.00095440174,0.0003456614,0
523,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,woman,liberal,1.0,0.9986999,0.00095440174,0.0003456614,0
524,@raider_level them hoes ain't thick at all u clowning,white,man,mod-cons,1.0,0.6605344,0.1716389,0.16782671,0
525,@raider_level them hoes ain't thick at all u clowning,white,man,mod-cons,1.0,0.6605344,0.1716389,0.16782671,0
526,@raider_level them hoes ain't thick at all u clowning,white,man,liberal,1.0,0.6605344,0.1716389,0.16782671,0
527,@raider_level them hoes ain't thick at all u clowning,white,man,liberal,1.0,0.6605344,0.1716389,0.16782671,0
528,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;",white,woman,mod-cons,1.0,0.0003198321,0.00051913876,0.999161,2
529,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;",white,woman,mod-cons,1.0,0.0003198321,0.00051913876,0.999161,2
530,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",other,woman,mod-liberal,1.0,0.004601266,0.0018018816,0.9935968,2
531,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",white,woman,liberal,1.0,0.004601266,0.0018018816,0.9935968,2
532,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",white,woman,other,1.0,0.004601266,0.0018018816,0.9935968,2
533,"Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. No bitch you are not bad you're a created player",white,man,liberal,1.0,0.9992398,0.00051113055,0.00024910513,0
534,"Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. No bitch you are not bad you're a created player",white,man,liberal,1.0,0.9992398,0.00051113055,0.00024910513,0
535,I have one more day of fucking school. God nansemond is fucking retarded,white,woman,other,1.0,0.0050758775,0.0046944194,0.99022967,2
536,I have one more day of fucking school. God nansemond is fucking retarded,white,woman,other,1.0,0.0050758775,0.0046944194,0.99022967,2
537,"one time for the real niggas , two times for the bad bitches .",white,woman,other,0.0,0.16145112,0.0024611007,0.8360878,2
538,"one time for the real niggas , two times for the bad bitches .",asian,man,liberal,0.5,0.16145112,0.0024611007,0.8360878,2
539,"one time for the real niggas , two times for the bad bitches .",white,woman,liberal,1.0,0.16145112,0.0024611007,0.8360878,2
540,&#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;,white,woman,mod-cons,1.0,0.0578251,0.041164625,0.90101033,2
541,&#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;,white,woman,mod-cons,1.0,0.0578251,0.041164625,0.90101033,2
542,&#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;,white,man,cons,1.0,0.0578251,0.041164625,0.90101033,2
543,&#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;,white,man,cons,1.0,0.0578251,0.041164625,0.90101033,2
544,&#128514;&#128514; &#8220;@JusDahl &#8220;@JustKorey &#8220;@JusDahl: Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;,white,woman,liberal,1.0,0.9642187,0.005386081,0.030395268,0
545,&#128514;&#128514; &#8220;@JusDahl &#8220;@JustKorey &#8220;@JusDahl: Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;,white,woman,liberal,1.0,0.9642187,0.005386081,0.030395268,0
546,&#128514;&#128514; &#8220;@JusDahl &#8220;@JustKorey &#8220;@JusDahl: Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;,other,woman,mod-liberal,0.5,0.9642187,0.005386081,0.030395268,0
547,Gotta watch these hoes &#128064;,other,man,liberal,1.0,0.00027780572,0.0008101622,0.9989121,2
548,Gotta watch these hoes &#128064;,other,man,liberal,1.0,0.00027780572,0.0008101622,0.9989121,2
549,Gotta watch these hoes &#128064;,white,woman,liberal,1.0,0.00027780572,0.0008101622,0.9989121,2
550,Gotta watch these hoes &#128064;,white,woman,liberal,1.0,0.00027780572,0.0008101622,0.9989121,2
551,RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay,hisp,woman,other,0.5,0.9682028,0.031366926,0.00043028462,0
552,RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay,white,woman,liberal,0.0,0.9682028,0.031366926,0.00043028462,0
553,RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay,white,woman,liberal,1.0,0.9682028,0.031366926,0.00043028462,0
554,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",white,man,libert,1.0,0.99587387,0.002111441,0.0020147508,0
555,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",white,man,libert,1.0,0.99587387,0.002111441,0.0020147508,0
556,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",asian,woman,liberal,1.0,0.99587387,0.002111441,0.0020147508,0
557,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",asian,woman,liberal,1.0,0.99587387,0.002111441,0.0020147508,0
558,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",white,man,liberal,1.0,0.99587387,0.002111441,0.0020147508,0
559,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",white,man,liberal,1.0,0.99587387,0.002111441,0.0020147508,0
560,I'm naturally bowlegged.. I be trying to stand normal . I think i look deformed while hoes thinking that shit is cute.,white,man,mod-liberal,0.5,0.985145,0.0006370156,0.014217983,0
561,I'm naturally bowlegged.. I be trying to stand normal . I think i look deformed while hoes thinking that shit is cute.,white,man,mod-liberal,0.5,0.985145,0.0006370156,0.014217983,0
562,"@freeyungnwild ""bitches talk shit, you got the right to swerve"" god damnit you are da shittt",white,man,mod-cons,1.0,0.9409936,0.0577383,0.0012681528,0
563,"@freeyungnwild ""bitches talk shit, you got the right to swerve"" god damnit you are da shittt",white,man,mod-cons,1.0,0.9409936,0.0577383,0.0012681528,0
564,Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,white,woman,liberal,1.0,0.7673738,0.11540443,0.11722179,0
565,Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,white,woman,liberal,1.0,0.7673738,0.11540443,0.11722179,0
566,Chicago niggas tell bitches anything when they tryna do dat mfa..!!&#128553;&#128514;&#128514; https://t.co/tJONJlJyM4,other,man,liberal,1.0,0.9992211,0.00048771506,0.00029122797,0
567,Chicago niggas tell bitches anything when they tryna do dat mfa..!!&#128553;&#128514;&#128514; https://t.co/tJONJlJyM4,other,man,liberal,1.0,0.9992211,0.00048771506,0.00029122797,0
568,These bitches boringgggg,white,man,liberal,1.0,0.99593556,0.0025670184,0.0014973285,0
569,These bitches boringgggg,white,woman,liberal,1.0,0.99593556,0.0025670184,0.0014973285,0
570,These bitches boringgggg,white,woman,mod-cons,0.0,0.99593556,0.0025670184,0.0014973285,0
571,My Instagram song ain't bout me postin pictures it's about how hoes not allowed to post pictures of me and I ain't posting none of them &#128076;,white,man,mod-liberal,0.5,0.0013867973,0.001243117,0.9973701,2
572,My Instagram song ain't bout me postin pictures it's about how hoes not allowed to post pictures of me and I ain't posting none of them &#128076;,white,man,mod-liberal,0.5,0.0013867973,0.001243117,0.9973701,2
573,RT @fvckteej: I feel like eating pussy right fucking now,white,woman,liberal,1.0,0.0579955,0.0037165908,0.93828785,2
574,RT @fvckteej: I feel like eating pussy right fucking now,hisp,woman,other,0.5,0.0579955,0.0037165908,0.93828785,2
575,RT @fvckteej: I feel like eating pussy right fucking now,white,man,liberal,0.0,0.0579955,0.0037165908,0.93828785,2
576,RT @SirBhill: Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe,white,man,mod-liberal,1.0,0.99887663,0.00048754693,0.0006358811,0
577,RT @SirBhill: Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe,white,man,mod-liberal,1.0,0.99887663,0.00048754693,0.0006358811,0
578,RT @SirBhill: Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe,white,woman,liberal,1.0,0.99887663,0.00048754693,0.0006358811,0
579,RT @SirBhill: Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe,white,woman,liberal,1.0,0.99887663,0.00048754693,0.0006358811,0
580,RT @SirBhill: Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe,hisp,man,mod-cons,1.0,0.99887663,0.00048754693,0.0006358811,0
581,RT @SirBhill: Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe,hisp,man,mod-cons,1.0,0.99887663,0.00048754693,0.0006358811,0
582,These bitches so broke instead of go get it they quick to go ask for somethin,white,man,mod-liberal,1.0,0.12039532,0.011452884,0.8681518,2
583,These bitches so broke instead of go get it they quick to go ask for somethin,white,man,mod-liberal,1.0,0.12039532,0.011452884,0.8681518,2
584,"My lil cousin be hating. Bitches always want the older nigga, not my fault nor did I fuck the bitch so chill..lol",white,woman,liberal,1.0,0.98977214,0.0026116306,0.0076162736,0
585,"My lil cousin be hating. Bitches always want the older nigga, not my fault nor did I fuck the bitch so chill..lol",white,woman,liberal,1.0,0.98977214,0.0026116306,0.0076162736,0
586,"My lil cousin be hating. Bitches always want the older nigga, not my fault nor did I fuck the bitch so chill..lol",white,woman,liberal,1.0,0.98977214,0.0026116306,0.0076162736,0
587,"My lil cousin be hating. Bitches always want the older nigga, not my fault nor did I fuck the bitch so chill..lol",white,woman,liberal,1.0,0.98977214,0.0026116306,0.0076162736,0
588,@JunDishes or a southern bitch like me who will blow a persons heart out of their back w/one shot!!!!,white,man,mod-liberal,1.0,0.0028942937,0.2998751,0.6972305,2
589,@JunDishes or a southern bitch like me who will blow a persons heart out of their back w/one shot!!!!,white,man,liberal,0.0,0.0028942937,0.2998751,0.6972305,2
590,@JunDishes or a southern bitch like me who will blow a persons heart out of their back w/one shot!!!!,white,woman,other,0.0,0.0028942937,0.2998751,0.6972305,2
591,@Nick_Coffee bitch i hit you with the dm and a nigga aint dm back,white,woman,mod-cons,0.5,0.99644744,0.003349744,0.00020274555,0
592,@Nick_Coffee bitch i hit you with the dm and a nigga aint dm back,white,woman,mod-cons,1.0,0.99644744,0.003349744,0.00020274555,0
593,@Nick_Coffee bitch i hit you with the dm and a nigga aint dm back,hisp,man,mod-cons,0.5,0.99644744,0.003349744,0.00020274555,0
594,RT @ScottyRackss: My Wifi stronger then half y'all hoes relationships lol,white,woman,liberal,1.0,0.00065596204,0.00062592333,0.99871814,2
595,RT @ScottyRackss: My Wifi stronger then half y'all hoes relationships lol,white,woman,liberal,1.0,0.00065596204,0.00062592333,0.99871814,2
596,Fuck that niggah he so weak he cant tell that you a freak,other,man,liberal,1.0,0.9990189,0.00064598676,0.00033513352,0
597,Fuck that niggah he so weak he cant tell that you a freak,other,man,liberal,1.0,0.9990189,0.00064598676,0.00033513352,0
598,Fuck that niggah he so weak he cant tell that you a freak,white,woman,mod-cons,1.0,0.9990189,0.00064598676,0.00033513352,0
599,Fuck that niggah he so weak he cant tell that you a freak,white,woman,mod-cons,1.0,0.9990189,0.00064598676,0.00033513352,0
600,It aint nuffin to cut that bitch off!!!!,white,man,liberal,1.0,0.03861137,0.022259427,0.9391292,2
601,It aint nuffin to cut that bitch off!!!!,white,man,libert,1.0,0.03861137,0.022259427,0.9391292,2
602,It aint nuffin to cut that bitch off!!!!,black,woman,mod-liberal,0.0,0.03861137,0.022259427,0.9391292,2
603,RT @DedePayton: All hoes are friendly. Althea wants to say hi.,other,man,liberal,1.0,0.00012632858,0.007717077,0.9921566,2
604,RT @DedePayton: All hoes are friendly. Althea wants to say hi.,other,man,liberal,1.0,0.00012632858,0.007717077,0.9921566,2
605,RT @DedePayton: All hoes are friendly. Althea wants to say hi.,white,man,libert,0.5,0.00012632858,0.007717077,0.9921566,2
606,RT @DedePayton: All hoes are friendly. Althea wants to say hi.,white,man,libert,0.5,0.00012632858,0.007717077,0.9921566,2
607,"When girls say like ohh I'm so ugly, like bitch you ain't fishing for compliments you're like deep sea diving, fuck!",white,woman,mod-cons,1.0,0.99334973,0.0063866368,0.00026360797,0
608,"When girls say like ohh I'm so ugly, like bitch you ain't fishing for compliments you're like deep sea diving, fuck!",white,woman,mod-cons,1.0,0.99334973,0.0063866368,0.00026360797,0
609,"When girls say like ohh I'm so ugly, like bitch you ain't fishing for compliments you're like deep sea diving, fuck!",white,man,mod-cons,1.0,0.99334973,0.0063866368,0.00026360797,0
610,"When girls say like ohh I'm so ugly, like bitch you ain't fishing for compliments you're like deep sea diving, fuck!",white,man,mod-cons,1.0,0.99334973,0.0063866368,0.00026360797,0
611,"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people.",white,man,cons,1.0,0.13760442,0.69608843,0.1663071,1
612,"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people.",white,man,cons,1.0,0.13760442,0.69608843,0.1663071,1
613,"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people.",white,woman,mod-cons,1.0,0.13760442,0.69608843,0.1663071,1
614,"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people.",white,woman,mod-cons,1.0,0.13760442,0.69608843,0.1663071,1
615,im genuinely getting mad at this children's video game about mickey mouse and darkness and big keys,white,woman,mod-cons,0.0,0.024127342,0.0007487796,0.9751238,2
