,Posts,Annotator Race,Annotator Gender,Annotator Politics,offensiveYN,OffensiveY Score,Neutral Score,OffensiveN Score,Prediction
345,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,woman,liberal,1.0,0.9608652,0.03224306,0.0068918127,0
346,"I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)",white,woman,liberal,1.0,0.9608652,0.03224306,0.0068918127,0
347,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",hisp,man,mod-cons,0.0,0.4803413,0.2699738,0.24968494,0
348,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",white,woman,liberal,0.0,0.4803413,0.2699738,0.24968494,0
349,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",white,man,liberal,0.0,0.4803413,0.2699738,0.24968494,0
350,@wodaeeex3 yeah right hoe,white,woman,mod-cons,0.5,0.7026491,0.2107676,0.08658336,0
351,@wodaeeex3 yeah right hoe,asian,woman,liberal,0.0,0.7026491,0.2107676,0.08658336,0
352,@wodaeeex3 yeah right hoe,hisp,woman,mod-cons,0.0,0.7026491,0.2107676,0.08658336,0
353,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.9258413,0.06792045,0.0062382696,0
354,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.9258413,0.06792045,0.0062382696,0
355,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.9258413,0.06792045,0.0062382696,0
356,Fat fucking funky nasty ass hoes,white,woman,liberal,1.0,0.9258413,0.06792045,0.0062382696,0
357,Fat fucking funky nasty ass hoes,other,man,liberal,1.0,0.9258413,0.06792045,0.0062382696,0
358,Fat fucking funky nasty ass hoes,other,man,liberal,1.0,0.9258413,0.06792045,0.0062382696,0
359,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,liberal,1.0,0.5060585,0.22412394,0.26981756,0
360,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,liberal,1.0,0.5060585,0.22412394,0.26981756,0
361,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.5060585,0.22412394,0.26981756,0
362,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.5060585,0.22412394,0.26981756,0
363,"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",white,man,libert,1.0,0.5060585,0.22412394,0.26981756,0
364,@Tylar____ bet hoe,white,woman,liberal,0.0,0.7676424,0.18011886,0.05223872,0
365,@Tylar____ bet hoe,white,woman,other,1.0,0.7676424,0.18011886,0.05223872,0
366,@Tylar____ bet hoe,white,man,mod-liberal,0.5,0.7676424,0.18011886,0.05223872,0
367,RT @PornAndCole: Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;,white,man,mod-cons,1.0,0.8317118,0.13892515,0.02936302,0
368,RT @PornAndCole: Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;,white,man,mod-cons,1.0,0.8317118,0.13892515,0.02936302,0
369,Hoes gone be hoes but thats none my business !!,white,woman,other,1.0,0.6671469,0.20798853,0.12486449,0
370,Hoes gone be hoes but thats none my business !!,white,woman,other,1.0,0.6671469,0.20798853,0.12486449,0
371,Hoes gone be hoes but thats none my business !!,white,man,libert,1.0,0.6671469,0.20798853,0.12486449,0
372,Hoes gone be hoes but thats none my business !!,white,man,libert,1.0,0.6671469,0.20798853,0.12486449,0
373,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,woman,liberal,1.0,0.6279226,0.28055024,0.09152715,0
374,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,man,mod-liberal,1.0,0.6279226,0.28055024,0.09152715,0
375,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,woman,liberal,1.0,0.6279226,0.28055024,0.09152715,0
376,in fucking mexico bitches,white,woman,liberal,0.0,0.88686746,0.09987493,0.013257595,0
377,in fucking mexico bitches,white,woman,liberal,1.0,0.88686746,0.09987493,0.013257595,0
378,in fucking mexico bitches,hisp,man,mod-cons,0.0,0.88686746,0.09987493,0.013257595,0
379,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.0,0.40907285,0.18582971,0.40509742,0
380,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.5,0.40907285,0.18582971,0.40509742,0
381,Niggas/bitches cheat cause mf's always think they gettin played,white,man,liberal,0.0,0.40907285,0.18582971,0.40509742,0
382,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.9169479,0.076266535,0.006785586,0
383,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.9169479,0.076266535,0.006785586,0
384,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.89932746,0.08970006,0.010972555,0
385,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.89932746,0.08970006,0.010972555,0
386,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.89932746,0.08970006,0.010972555,0
387,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.89932746,0.08970006,0.010972555,0
388,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.89932746,0.08970006,0.010972555,0
389,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.89932746,0.08970006,0.010972555,0
390,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.68820894,0.22830181,0.083489224,0
391,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.68820894,0.22830181,0.083489224,0
392,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.68820894,0.22830181,0.083489224,0
393,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.68820894,0.22830181,0.083489224,0
394,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.68820894,0.22830181,0.083489224,0
395,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.68820894,0.22830181,0.083489224,0
396,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7394273,0.21330263,0.047270007,0
397,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7394273,0.21330263,0.047270007,0
398,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7394273,0.21330263,0.047270007,0
399,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7394273,0.21330263,0.047270007,0
400,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7394273,0.21330263,0.047270007,0
401,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.7394273,0.21330263,0.047270007,0
402,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.7394273,0.21330263,0.047270007,0
403,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.888408,0.089524224,0.02206778,0
404,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,woman,liberal,1.0,0.888408,0.089524224,0.02206778,0
405,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.888408,0.089524224,0.02206778,0
406,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.0,0.63501555,0.2873442,0.07764033,0
407,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.5,0.63501555,0.2873442,0.07764033,0
408,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,liberal,0.5,0.63501555,0.2873442,0.07764033,0
409,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,mod-liberal,0.0,0.86289215,0.116495,0.02061285,0
410,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,cons,0.5,0.86289215,0.116495,0.02061285,0
411,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,woman,liberal,0.0,0.86289215,0.116495,0.02061285,0
412,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.80356085,0.12371235,0.07272675,0
413,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.80356085,0.12371235,0.07272675,0
414,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.80356085,0.12371235,0.07272675,0
415,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.80356085,0.12371235,0.07272675,0
416,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.80356085,0.12371235,0.07272675,0
417,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.80356085,0.12371235,0.07272675,0
418,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.79102767,0.18015917,0.028813181,0
419,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.79102767,0.18015917,0.028813181,0
420,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.79102767,0.18015917,0.028813181,0
421,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.79102767,0.18015917,0.028813181,0
422,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.63478273,0.27623487,0.08898244,0
423,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.63478273,0.27623487,0.08898244,0
424,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,mod-cons,1.0,0.63478273,0.27623487,0.08898244,0
425,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.9397259,0.054325964,0.0059481976,0
426,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.9397259,0.054325964,0.0059481976,0
427,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.9397259,0.054325964,0.0059481976,0
428,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.9397259,0.054325964,0.0059481976,0
429,Terio got all the hoes &#128557;,white,woman,liberal,1.0,0.77121073,0.1821112,0.046678055,0
430,Terio got all the hoes &#128557;,hisp,woman,mod-cons,0.0,0.77121073,0.1821112,0.046678055,0
431,Terio got all the hoes &#128557;,white,woman,liberal,0.0,0.77121073,0.1821112,0.046678055,0
432,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.81015265,0.15793963,0.03190771,0
433,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.81015265,0.15793963,0.03190771,0
434,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,man,cons,,0.3084662,0.18071917,0.5108146,2
435,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.3084662,0.18071917,0.5108146,2
436,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.3084662,0.18071917,0.5108146,2
437,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,liberal,0.0,0.039115816,0.016889349,0.9439948,2
438,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,other,0.0,0.039115816,0.016889349,0.9439948,2
439,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,mod-cons,0.0,0.039115816,0.016889349,0.9439948,2
440,This is fucking retarded,white,man,mod-cons,1.0,0.54988384,0.086665064,0.36345103,0
441,This is fucking retarded,white,man,mod-cons,1.0,0.54988384,0.086665064,0.36345103,0
442,Some lying ass hoes lol,white,man,liberal,1.0,0.84544617,0.13587557,0.018678337,0
443,Some lying ass hoes lol,white,man,liberal,1.0,0.84544617,0.13587557,0.018678337,0
444,Some lying ass hoes lol,white,man,cons,1.0,0.84544617,0.13587557,0.018678337,0
445,Some lying ass hoes lol,white,man,cons,1.0,0.84544617,0.13587557,0.018678337,0
446,Some lying ass hoes lol,white,woman,liberal,1.0,0.84544617,0.13587557,0.018678337,0
447,Some lying ass hoes lol,white,woman,liberal,1.0,0.84544617,0.13587557,0.018678337,0
448,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.8977757,0.087599196,0.014625005,0
449,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,mod-cons,1.0,0.8977757,0.087599196,0.014625005,0
450,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.8977757,0.087599196,0.014625005,0
451,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.75789964,0.19693913,0.045161206,0
452,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.75789964,0.19693913,0.045161206,0
453,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,mod-cons,1.0,0.75789964,0.19693913,0.045161206,0
454,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.915634,0.07370609,0.010659928,0
455,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.915634,0.07370609,0.010659928,0
456,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.7304468,0.22212197,0.047431257,0
457,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.7304468,0.22212197,0.047431257,0
458,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.7304468,0.22212197,0.047431257,0
459,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.7304468,0.22212197,0.047431257,0
460,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.4665637,0.1757095,0.3577268,0
461,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.4665637,0.1757095,0.3577268,0
462,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.4665637,0.1757095,0.3577268,0
463,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.4665637,0.1757095,0.3577268,0
464,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.8905918,0.09567233,0.013735877,0
465,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.8905918,0.09567233,0.013735877,0
466,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.8905918,0.09567233,0.013735877,0
467,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.8905918,0.09567233,0.013735877,0
468,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.8905918,0.09567233,0.013735877,0
469,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.8905918,0.09567233,0.013735877,0
470,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",black,woman,mod-liberal,0.0,0.5871336,0.09145778,0.32140866,0
471,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,,0.5871336,0.09145778,0.32140866,0
472,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,0.0,0.5871336,0.09145778,0.32140866,0
473,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,liberal,,0.82996804,0.12903182,0.041000105,0
474,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,0.5,0.82996804,0.12903182,0.041000105,0
475,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,1.0,0.82996804,0.12903182,0.041000105,0
476,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.9018744,0.084215716,0.013909893,0
477,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.9018744,0.084215716,0.013909893,0
478,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.9018744,0.084215716,0.013909893,0
479,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.9018744,0.084215716,0.013909893,0
480,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.9018744,0.084215716,0.013909893,0
481,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.9018744,0.084215716,0.013909893,0
482,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.9018744,0.084215716,0.013909893,0
483,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.9128004,0.049523868,0.037675768,0
484,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.9128004,0.049523868,0.037675768,0
485,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,1.0,0.8739874,0.09467119,0.031341434,0
486,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,0.0,0.8739874,0.09467119,0.031341434,0
487,I bought a 357 and went back to the neighborhood and busted that bitch!,white,woman,liberal,1.0,0.8739874,0.09467119,0.031341434,0
488,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.20482507,0.10899445,0.6861804,2
489,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.20482507,0.10899445,0.6861804,2
490,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.20482507,0.10899445,0.6861804,2
491,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.20482507,0.10899445,0.6861804,2
492,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,man,liberal,1.0,0.8054399,0.16283798,0.0317221,0
493,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",hisp,woman,mod-cons,0.0,0.8054399,0.16283798,0.0317221,0
494,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,woman,liberal,0.0,0.8054399,0.16283798,0.0317221,0
495,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.80006796,0.15150736,0.04842466,0
496,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.80006796,0.15150736,0.04842466,0
497,@Taylor_1017 faggot,white,man,mod-liberal,1.0,0.8552881,0.12363214,0.02107976,0
498,@Taylor_1017 faggot,white,woman,liberal,1.0,0.8552881,0.12363214,0.02107976,0
499,@Taylor_1017 faggot,white,woman,mod-cons,1.0,0.8552881,0.12363214,0.02107976,0
500,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.8602831,0.12100547,0.018711464,0
501,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.8602831,0.12100547,0.018711464,0
502,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.8602831,0.12100547,0.018711464,0
503,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.8602831,0.12100547,0.018711464,0
504,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,liberal,0.5,0.7978228,0.16739614,0.034781095,0
505,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,mod-cons,0.0,0.7978228,0.16739614,0.034781095,0
506,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,man,liberal,0.5,0.7978228,0.16739614,0.034781095,0
507,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.0850014,0.046395335,0.8686032,2
508,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.0850014,0.046395335,0.8686032,2
509,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,man,liberal,0.0,0.06807663,0.05937749,0.8725459,2
510,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,mod-cons,0.5,0.06807663,0.05937749,0.8725459,2
511,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,liberal,0.0,0.06807663,0.05937749,0.8725459,2
512,This bitch almost lost her life,white,man,liberal,1.0,0.9026074,0.08603048,0.01136215,0
513,This bitch almost lost her life,white,woman,mod-cons,0.5,0.9026074,0.08603048,0.01136215,0
514,This bitch almost lost her life,white,woman,liberal,0.0,0.9026074,0.08603048,0.01136215,0
515,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.7291243,0.21764383,0.053231843,0
516,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.7291243,0.21764383,0.053231843,0
517,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.7291243,0.21764383,0.053231843,0
518,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.7291243,0.21764383,0.053231843,0
519,RT @Pooh_foe: Niggaz talk more than bitches these days..,other,man,liberal,1.0,0.7291243,0.21764383,0.053231843,0
520,RT @Pooh_foe: Niggaz talk more than bitches these days..,other,man,liberal,1.0,0.7291243,0.21764383,0.053231843,0
521,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,woman,liberal,1.0,0.95194143,0.041743778,0.0063146893,0
522,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,man,liberal,1.0,0.95194143,0.041743778,0.0063146893,0
523,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,woman,liberal,1.0,0.95194143,0.041743778,0.0063146893,0
524,@raider_level them hoes ain't thick at all u clowning,white,man,mod-cons,1.0,0.82420844,0.15531854,0.020473082,0
525,@raider_level them hoes ain't thick at all u clowning,white,man,mod-cons,1.0,0.82420844,0.15531854,0.020473082,0
526,@raider_level them hoes ain't thick at all u clowning,white,man,liberal,1.0,0.82420844,0.15531854,0.020473082,0
527,@raider_level them hoes ain't thick at all u clowning,white,man,liberal,1.0,0.82420844,0.15531854,0.020473082,0
528,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;",white,woman,mod-cons,1.0,0.83786255,0.14348143,0.018655978,0
529,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;",white,woman,mod-cons,1.0,0.83786255,0.14348143,0.018655978,0
530,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",other,woman,mod-liberal,1.0,0.80585176,0.14099659,0.053151686,0
531,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",white,woman,liberal,1.0,0.80585176,0.14099659,0.053151686,0
532,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",white,woman,other,1.0,0.80585176,0.14099659,0.053151686,0
533,"Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. No bitch you are not bad you're a created player",white,man,liberal,1.0,0.88816,0.09667728,0.015162713,0
534,"Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. No bitch you are not bad you're a created player",white,man,liberal,1.0,0.88816,0.09667728,0.015162713,0
535,I have one more day of fucking school. God nansemond is fucking retarded,white,woman,other,1.0,0.89235336,0.062165473,0.04548123,0
536,I have one more day of fucking school. God nansemond is fucking retarded,white,woman,other,1.0,0.89235336,0.062165473,0.04548123,0
537,"one time for the real niggas , two times for the bad bitches .",white,woman,other,0.0,0.49050257,0.19434778,0.31514966,0
538,"one time for the real niggas , two times for the bad bitches .",asian,man,liberal,0.5,0.49050257,0.19434778,0.31514966,0
539,"one time for the real niggas , two times for the bad bitches .",white,woman,liberal,1.0,0.49050257,0.19434778,0.31514966,0
