,Posts,Annotator Race,Annotator Gender,Annotator Politics,offensiveYN,OffensiveY Score,Neutral Score,OffensiveN Score,Prediction
375,"RT @itscoleharmon_: Guys at parties be screaming ""these hoes ain't loyal"" but they drunk &amp; cheating on they gf with a girl who look like Ra&#8230;",white,woman,liberal,1.0,0.4087488,0.20274094,0.38851026,0
376,in fucking mexico bitches,white,woman,liberal,0.0,0.7083686,0.1295084,0.16212298,0
377,in fucking mexico bitches,white,woman,liberal,1.0,0.7083686,0.1295084,0.16212298,0
378,in fucking mexico bitches,hisp,man,mod-cons,0.0,0.7083686,0.1295084,0.16212298,0
379,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.0,0.7590442,0.10353115,0.13742463,0
380,Niggas/bitches cheat cause mf's always think they gettin played,white,woman,liberal,0.5,0.7590442,0.10353115,0.13742463,0
381,Niggas/bitches cheat cause mf's always think they gettin played,white,man,liberal,0.0,0.7590442,0.10353115,0.13742463,0
382,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.9106864,0.05259579,0.03671778,0
383,RT @i__pooteD: I wanna watch a nigger made before Christmas,white,woman,mod-cons,0.5,0.9106864,0.05259579,0.03671778,0
384,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.715631,0.111039214,0.17332977,0
385,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-liberal,1.0,0.715631,0.111039214,0.17332977,0
386,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.715631,0.111039214,0.17332977,0
387,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",white,woman,mod-cons,1.0,0.715631,0.111039214,0.17332977,0
388,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.715631,0.111039214,0.17332977,0
389,"@NYRKelsMads 
Dat damn dog eats betta den most colored folk do.",other,man,liberal,1.0,0.715631,0.111039214,0.17332977,0
390,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.49210212,0.15067007,0.35722783,0
391,RT @Stuff4blackppl: Not basic bitches,white,man,mod-liberal,0.5,0.49210212,0.15067007,0.35722783,0
392,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.49210212,0.15067007,0.35722783,0
393,RT @Stuff4blackppl: Not basic bitches,white,man,libert,0.5,0.49210212,0.15067007,0.35722783,0
394,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.49210212,0.15067007,0.35722783,0
395,RT @Stuff4blackppl: Not basic bitches,white,man,mod-cons,1.0,0.49210212,0.15067007,0.35722783,0
396,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7467593,0.13181084,0.121429846,0
397,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7467593,0.13181084,0.121429846,0
398,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7467593,0.13181084,0.121429846,0
399,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7467593,0.13181084,0.121429846,0
400,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,woman,mod-cons,1.0,0.7467593,0.13181084,0.121429846,0
401,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.7467593,0.13181084,0.121429846,0
402,"RT @GrandadJFreeman: I'm tired of fat hoes calling themselves ""thick"". Bitch, yo fat ass can't even bend over and touch your toes withou ...",white,man,mod-cons,1.0,0.7467593,0.13181084,0.121429846,0
403,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.55247223,0.17114791,0.27637985,0
404,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,woman,liberal,1.0,0.55247223,0.17114791,0.27637985,0
405,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,white,man,mod-liberal,1.0,0.55247223,0.17114791,0.27637985,0
406,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.0,0.83089435,0.085213415,0.08389231,0
407,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,mod-cons,0.5,0.83089435,0.085213415,0.08389231,0
408,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,white,woman,liberal,0.5,0.83089435,0.085213415,0.08389231,0
409,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,mod-liberal,0.0,0.81206024,0.099286735,0.08865308,0
410,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,man,cons,0.5,0.81206024,0.099286735,0.08865308,0
411,"RT @Carlcjsmith: Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring.",white,woman,liberal,0.0,0.81206024,0.099286735,0.08865308,0
412,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.71966666,0.14563914,0.13469419,0
413,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,mod-cons,1.0,0.71966666,0.14563914,0.13469419,0
414,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.71966666,0.14563914,0.13469419,0
415,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.71966666,0.14563914,0.13469419,0
416,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.71966666,0.14563914,0.13469419,0
417,"""Is that an albino Mexican?""
""No dad, he's Asian.""",white,woman,other,1.0,0.71966666,0.14563914,0.13469419,0
418,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.6477625,0.14681144,0.20542614,0
419,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,man,liberal,1.0,0.6477625,0.14681144,0.20542614,0
420,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.6477625,0.14681144,0.20542614,0
421,Life RT @AC_Hussle: I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.,white,woman,mod-cons,1.0,0.6477625,0.14681144,0.20542614,0
422,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.4765441,0.19481084,0.32864505,0
423,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,liberal,1.0,0.4765441,0.19481084,0.32864505,0
424,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,white,woman,mod-cons,1.0,0.4765441,0.19481084,0.32864505,0
425,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.7217678,0.11968084,0.15855134,0
426,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,mod-liberal,0.5,0.7217678,0.11968084,0.15855134,0
427,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.7217678,0.11968084,0.15855134,0
428,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",white,man,liberal,1.0,0.7217678,0.11968084,0.15855134,0
429,Terio got all the hoes &#128557;,white,woman,liberal,1.0,0.21942039,0.12551129,0.6550683,2
430,Terio got all the hoes &#128557;,hisp,woman,mod-cons,0.0,0.21942039,0.12551129,0.6550683,2
431,Terio got all the hoes &#128557;,white,woman,liberal,0.0,0.21942039,0.12551129,0.6550683,2
432,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.7935858,0.09817169,0.10824251,0
433,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,other,man,liberal,1.0,0.7935858,0.09817169,0.10824251,0
434,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,man,cons,,0.2798167,0.15652286,0.56366044,2
435,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.2798167,0.15652286,0.56366044,2
436,"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",white,woman,liberal,,0.2798167,0.15652286,0.56366044,2
437,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,liberal,0.0,0.17777948,0.047621444,0.77459913,2
438,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,other,0.0,0.17777948,0.047621444,0.77459913,2
439,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO,white,woman,mod-cons,0.0,0.17777948,0.047621444,0.77459913,2
440,This is fucking retarded,white,man,mod-cons,1.0,0.76292324,0.098138146,0.13893864,0
441,This is fucking retarded,white,man,mod-cons,1.0,0.76292324,0.098138146,0.13893864,0
442,Some lying ass hoes lol,white,man,liberal,1.0,0.57025373,0.18804972,0.24169654,0
443,Some lying ass hoes lol,white,man,liberal,1.0,0.57025373,0.18804972,0.24169654,0
444,Some lying ass hoes lol,white,man,cons,1.0,0.57025373,0.18804972,0.24169654,0
445,Some lying ass hoes lol,white,man,cons,1.0,0.57025373,0.18804972,0.24169654,0
446,Some lying ass hoes lol,white,woman,liberal,1.0,0.57025373,0.18804972,0.24169654,0
447,Some lying ass hoes lol,white,woman,liberal,1.0,0.57025373,0.18804972,0.24169654,0
448,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.6467803,0.1409731,0.21224661,0
449,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,mod-cons,1.0,0.6467803,0.1409731,0.21224661,0
450,dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,white,woman,liberal,1.0,0.6467803,0.1409731,0.21224661,0
451,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.55948853,0.1650618,0.27544963,0
452,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,liberal,0.0,0.55948853,0.1650618,0.27544963,0
453,"RT @GirlTalk26: ""Real men ask for nudes""
Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&#8230;",white,woman,mod-cons,1.0,0.55948853,0.1650618,0.27544963,0
454,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.8453309,0.068313204,0.086355984,0
455,You know a bitch mad when she throw her drink &#128514; now she got to find another nigga to buy her another one,white,man,mod-cons,1.0,0.8453309,0.068313204,0.086355984,0
456,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.4972655,0.19435199,0.30838248,0
457,"All theses hoes on me , they so phony &#128534;",white,man,liberal,1.0,0.4972655,0.19435199,0.30838248,0
458,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.4972655,0.19435199,0.30838248,0
459,"All theses hoes on me , they so phony &#128534;",other,man,liberal,1.0,0.4972655,0.19435199,0.30838248,0
460,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.27807844,0.13552462,0.586397,2
461,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,man,mod-cons,1.0,0.27807844,0.13552462,0.586397,2
462,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.27807844,0.13552462,0.586397,2
463,Got a iPhone for business but the sidekick is for the bitches &#127926;,white,woman,liberal,1.0,0.27807844,0.13552462,0.586397,2
464,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.8940229,0.0567082,0.049268942,0
465,@michaeldbirch What else do you expect from that nigger lover?,white,woman,liberal,1.0,0.8940229,0.0567082,0.049268942,0
466,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.8940229,0.0567082,0.049268942,0
467,@michaeldbirch What else do you expect from that nigger lover?,hisp,man,mod-cons,1.0,0.8940229,0.0567082,0.049268942,0
468,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.8940229,0.0567082,0.049268942,0
469,@michaeldbirch What else do you expect from that nigger lover?,asian,woman,liberal,1.0,0.8940229,0.0567082,0.049268942,0
470,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",black,woman,mod-liberal,0.0,0.45108783,0.09870453,0.45020765,0
471,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,,0.45108783,0.09870453,0.45020765,0
472,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?",white,woman,liberal,0.0,0.45108783,0.09870453,0.45020765,0
473,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,liberal,,0.58276826,0.16926432,0.24796742,0
474,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,0.5,0.58276826,0.16926432,0.24796742,0
475,@JamesyNBA damn your bitch really hoe'n for the F!!,white,woman,mod-cons,1.0,0.58276826,0.16926432,0.24796742,0
476,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.79424864,0.09266206,0.1130893,0
477,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,mod-cons,1.0,0.79424864,0.09266206,0.1130893,0
478,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.79424864,0.09266206,0.1130893,0
479,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,woman,mod-cons,1.0,0.79424864,0.09266206,0.1130893,0
480,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.79424864,0.09266206,0.1130893,0
481,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.79424864,0.09266206,0.1130893,0
482,All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,white,man,libert,1.0,0.79424864,0.09266206,0.1130893,0
483,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.3574378,0.15017088,0.49239132,2
484,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch",white,woman,other,1.0,0.3574378,0.15017088,0.49239132,2
485,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,1.0,0.4615235,0.14983475,0.38864174,0
486,I bought a 357 and went back to the neighborhood and busted that bitch!,white,man,liberal,0.0,0.4615235,0.14983475,0.38864174,0
487,I bought a 357 and went back to the neighborhood and busted that bitch!,white,woman,liberal,1.0,0.4615235,0.14983475,0.38864174,0
488,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.31602487,0.1384661,0.54550904,2
489,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,man,liberal,1.0,0.31602487,0.1384661,0.54550904,2
490,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.31602487,0.1384661,0.54550904,2
491,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,white,woman,liberal,1.0,0.31602487,0.1384661,0.54550904,2
492,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,man,liberal,1.0,0.54302925,0.15926996,0.2977008,0
493,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",hisp,woman,mod-cons,0.0,0.54302925,0.15926996,0.2977008,0
494,"RT @michellemalkin: Good morning to you, too, sunshine! RT @miembrotropa: @michellemalkin dirty bitch",white,woman,liberal,0.0,0.54302925,0.15926996,0.2977008,0
495,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.29026887,0.16438381,0.5453473,2
496,lock that bitch too&#8230; keep the heat out RT @Ms_Marrie: SHUT THE FRONT DOOR!,white,woman,mod-liberal,1.0,0.29026887,0.16438381,0.5453473,2
497,@Taylor_1017 faggot,white,man,mod-liberal,1.0,0.86979055,0.068661585,0.061547853,0
498,@Taylor_1017 faggot,white,woman,liberal,1.0,0.86979055,0.068661585,0.061547853,0
499,@Taylor_1017 faggot,white,woman,mod-cons,1.0,0.86979055,0.068661585,0.061547853,0
500,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.5035323,0.18059504,0.31587267,0
501,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,mod-cons,1.0,0.5035323,0.18059504,0.31587267,0
502,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.5035323,0.18059504,0.31587267,0
503,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",white,woman,liberal,1.0,0.5035323,0.18059504,0.31587267,0
504,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,liberal,0.5,0.42341098,0.15729278,0.4192962,0
505,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,woman,mod-cons,0.0,0.42341098,0.15729278,0.4192962,0
506,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,white,man,liberal,0.5,0.42341098,0.15729278,0.4192962,0
507,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.64003396,0.10822123,0.25174478,0
508,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win",white,man,liberal,1.0,0.64003396,0.10822123,0.25174478,0
509,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,man,liberal,0.0,0.088236,0.07786799,0.83389604,2
510,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,mod-cons,0.5,0.088236,0.07786799,0.83389604,2
511,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin",white,woman,liberal,0.0,0.088236,0.07786799,0.83389604,2
512,This bitch almost lost her life,white,man,liberal,1.0,0.73264444,0.080296256,0.18705937,0
513,This bitch almost lost her life,white,woman,mod-cons,0.5,0.73264444,0.080296256,0.18705937,0
514,This bitch almost lost her life,white,woman,liberal,0.0,0.73264444,0.080296256,0.18705937,0
515,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.57100636,0.1518938,0.27709985,0
516,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.57100636,0.1518938,0.27709985,0
517,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.57100636,0.1518938,0.27709985,0
518,RT @Pooh_foe: Niggaz talk more than bitches these days..,white,man,libert,1.0,0.57100636,0.1518938,0.27709985,0
519,RT @Pooh_foe: Niggaz talk more than bitches these days..,other,man,liberal,1.0,0.57100636,0.1518938,0.27709985,0
520,RT @Pooh_foe: Niggaz talk more than bitches these days..,other,man,liberal,1.0,0.57100636,0.1518938,0.27709985,0
521,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,woman,liberal,1.0,0.85234463,0.07051344,0.07714195,0
522,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,man,liberal,1.0,0.85234463,0.07051344,0.07714195,0
523,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",white,woman,liberal,1.0,0.85234463,0.07051344,0.07714195,0
524,@raider_level them hoes ain't thick at all u clowning,white,man,mod-cons,1.0,0.70678014,0.14303128,0.15018855,0
525,@raider_level them hoes ain't thick at all u clowning,white,man,mod-cons,1.0,0.70678014,0.14303128,0.15018855,0
526,@raider_level them hoes ain't thick at all u clowning,white,man,liberal,1.0,0.70678014,0.14303128,0.15018855,0
527,@raider_level them hoes ain't thick at all u clowning,white,man,liberal,1.0,0.70678014,0.14303128,0.15018855,0
528,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;",white,woman,mod-cons,1.0,0.4876635,0.18010354,0.332233,0
529,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;",white,woman,mod-cons,1.0,0.4876635,0.18010354,0.332233,0
530,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",other,woman,mod-liberal,1.0,0.36458784,0.15990001,0.47551215,2
531,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",white,woman,liberal,1.0,0.36458784,0.15990001,0.47551215,2
532,"I bet that nigga @gucci1017 got charged for murder for tha intro of ""Gucci vs Guwop"" cause straight killed that hoe! #FreeGucci #FreeRadric",white,woman,other,1.0,0.36458784,0.15990001,0.47551215,2
533,"Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. No bitch you are not bad you're a created player",white,man,liberal,1.0,0.7713861,0.10317951,0.12543438,0
534,"Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. No bitch you are not bad you're a created player",white,man,liberal,1.0,0.7713861,0.10317951,0.12543438,0
535,I have one more day of fucking school. God nansemond is fucking retarded,white,woman,other,1.0,0.75339466,0.09767254,0.14893284,0
536,I have one more day of fucking school. God nansemond is fucking retarded,white,woman,other,1.0,0.75339466,0.09767254,0.14893284,0
537,"one time for the real niggas , two times for the bad bitches .",white,woman,other,0.0,0.76656604,0.08770265,0.1457313,0
538,"one time for the real niggas , two times for the bad bitches .",asian,man,liberal,0.5,0.76656604,0.08770265,0.1457313,0
539,"one time for the real niggas , two times for the bad bitches .",white,woman,liberal,1.0,0.76656604,0.08770265,0.1457313,0
540,&#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;,white,woman,mod-cons,1.0,0.4744209,0.19243361,0.3331455,0
541,&#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;,white,woman,mod-cons,1.0,0.4744209,0.19243361,0.3331455,0
542,&#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;,white,man,cons,1.0,0.4744209,0.19243361,0.3331455,0
543,&#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;,white,man,cons,1.0,0.4744209,0.19243361,0.3331455,0
544,&#128514;&#128514; &#8220;@JusDahl &#8220;@JustKorey &#8220;@JusDahl: Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;,white,woman,liberal,1.0,0.42707688,0.1441748,0.4287484,2
545,&#128514;&#128514; &#8220;@JusDahl &#8220;@JustKorey &#8220;@JusDahl: Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;,white,woman,liberal,1.0,0.42707688,0.1441748,0.4287484,2
546,&#128514;&#128514; &#8220;@JusDahl &#8220;@JustKorey &#8220;@JusDahl: Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;,other,woman,mod-liberal,0.5,0.42707688,0.1441748,0.4287484,2
547,Gotta watch these hoes &#128064;,other,man,liberal,1.0,0.42056248,0.18589589,0.3935416,0
548,Gotta watch these hoes &#128064;,other,man,liberal,1.0,0.42056248,0.18589589,0.3935416,0
549,Gotta watch these hoes &#128064;,white,woman,liberal,1.0,0.42056248,0.18589589,0.3935416,0
550,Gotta watch these hoes &#128064;,white,woman,liberal,1.0,0.42056248,0.18589589,0.3935416,0
551,RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay,hisp,woman,other,0.5,0.6905626,0.18658984,0.12284755,0
552,RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay,white,woman,liberal,0.0,0.6905626,0.18658984,0.12284755,0
553,RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay,white,woman,liberal,1.0,0.6905626,0.18658984,0.12284755,0
554,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",white,man,libert,1.0,0.67411876,0.14408992,0.18179132,0
555,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",white,man,libert,1.0,0.67411876,0.14408992,0.18179132,0
556,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",asian,woman,liberal,1.0,0.67411876,0.14408992,0.18179132,0
557,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",asian,woman,liberal,1.0,0.67411876,0.14408992,0.18179132,0
558,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",white,man,liberal,1.0,0.67411876,0.14408992,0.18179132,0
559,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream",white,man,liberal,1.0,0.67411876,0.14408992,0.18179132,0
560,I'm naturally bowlegged.. I be trying to stand normal . I think i look deformed while hoes thinking that shit is cute.,white,man,mod-liberal,0.5,0.40509224,0.13945033,0.45545745,2
561,I'm naturally bowlegged.. I be trying to stand normal . I think i look deformed while hoes thinking that shit is cute.,white,man,mod-liberal,0.5,0.40509224,0.13945033,0.45545745,2
562,"@freeyungnwild ""bitches talk shit, you got the right to swerve"" god damnit you are da shittt",white,man,mod-cons,1.0,0.6579818,0.13578223,0.20623598,0
563,"@freeyungnwild ""bitches talk shit, you got the right to swerve"" god damnit you are da shittt",white,man,mod-cons,1.0,0.6579818,0.13578223,0.20623598,0
564,Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,white,woman,liberal,1.0,0.655518,0.10412395,0.24035808,0
565,Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,white,woman,liberal,1.0,0.655518,0.10412395,0.24035808,0
566,Chicago niggas tell bitches anything when they tryna do dat mfa..!!&#128553;&#128514;&#128514; https://t.co/tJONJlJyM4,other,man,liberal,1.0,0.7003198,0.12122288,0.17845735,0
